LSOA11CD,alcohol_related,community,education,entertainment,financial,food_related,healthcare,leisure,other,parking_related,police_related,religion,residential,retail,transport,urban_utilities
E01000382,0,0,3,0,0,0,0,0,24,2,0,0,17,2,0,7
E01000383,0,2,0,0,0,3,1,3,27,8,0,2,40,1,0,11
E01000384,0,2,1,0,0,1,0,3,14,15,0,0,29,0,0,17
E01000385,1,2,1,0,0,5,0,0,32,51,0,1,7,4,0,14
E01000386,0,3,2,0,0,1,1,2,32,34,0,1,58,1,0,20
E01000387,0,0,0,0,0,0,0,0,4,1,0,0,7,1,0,0
E01000388,0,0,1,0,0,0,0,3,16,4,0,1,0,0,0,4
E01000389,0,0,1,0,0,2,0,0,8,1,0,0,0,0,0,7
E01000390,1,0,0,0,0,1,0,2,7,1,0,0,1,0,0,5
E01000391,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1
E01000392,4,0,0,0,0,2,0,0,47,10,0,2,0,3,0,0
E01000393,0,1,4,1,0,0,0,1,9,3,0,0,0,1,0,0
E01000394,2,0,0,0,1,10,0,0,19,6,0,0,10,2,0,1
E01000395,1,0,1,0,0,0,0,1,0,4,0,0,0,1,0,1
E01000396,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
E01000399,1,0,0,0,0,0,0,1,18,3,0,1,19,2,0,7
E01000400,0,0,1,0,0,0,1,0,1,9,0,1,14,1,0,0
E01000401,0,1,0,0,0,0,0,0,3,3,0,1,0,1,0,0
E01000402,0,1,0,0,0,0,0,0,1,2,0,0,11,0,0,2
E01000403,2,2,1,1,6,5,0,2,31,28,0,3,2,3,0,22
E01000404,1,0,0,0,0,2,0,5,6,2,0,0,0,2,0,4
E01000405,0,0,0,0,0,0,0,1,4,4,0,1,3,0,0,0
E01000406,0,1,2,0,0,0,0,1,21,16,0,0,7,1,0,1
E01000407,0,0,1,0,0,0,2,0,10,135,0,0,2,0,0,0
E01000408,1,1,0,0,0,0,0,2,2,5,0,1,0,0,0,0
E01000409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01000410,1,1,2,0,0,3,1,3,5,3,0,1,0,1,0,4
E01000411,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
E01000412,1,0,0,0,1,3,0,0,10,2,0,0,5,1,0,2
E01000413,1,0,0,0,0,0,0,0,6,1,0,0,1,1,0,0
E01000414,2,2,2,0,0,3,0,1,101,20,0,1,6,3,1,0
E01000416,0,0,1,0,0,0,0,0,7,11,0,1,18,0,1,5
E01000417,0,0,0,0,0,0,0,1,6,5,0,0,19,0,0,10
E01000418,0,0,0,0,0,0,0,3,16,6,0,0,4,0,0,18
E01000419,0,0,0,0,0,0,0,1,7,3,0,1,0,0,0,1
E01000420,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0
E01000421,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
E01000422,0,0,0,0,0,0,0,2,1,0,0,0,23,0,0,0
E01000423,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0
E01000424,0,2,0,0,0,0,0,0,9,7,0,2,18,0,0,0
E01000425,0,2,1,0,0,0,0,4,5,1,0,0,0,0,0,0
E01000426,0,1,1,0,0,6,0,0,25,5,0,0,37,5,0,0
E01000427,1,1,0,0,0,1,0,0,15,18,0,1,60,0,0,3
E01000428,3,3,1,0,0,7,1,2,51,245,0,0,66,0,0,39
E01000429,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
E01000430,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E01000431,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
E01000432,1,0,1,0,0,0,0,4,4,9,0,1,0,2,0,4
E01000433,0,0,1,0,1,2,0,1,13,3,0,0,3,1,0,1
E01000434,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0
E01000435,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0
E01000436,1,0,0,0,0,2,1,0,14,6,0,1,0,1,0,4
E01000437,0,0,0,0,0,0,0,1,15,3,0,0,0,0,0,21
E01000438,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,2
E01000439,0,1,1,0,0,6,4,1,80,5,0,2,0,3,0,1
E01000440,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,2
E01000441,4,3,1,0,0,2,0,3,7,3,0,1,3,2,0,7
E01000442,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
E01000443,0,1,0,0,0,0,1,0,0,3,0,1,4,0,0,0
E01000444,0,0,0,0,0,0,0,0,11,2,0,2,1,0,0,1
E01000445,1,0,0,0,0,6,1,0,54,2,0,0,0,2,0,1
E01000446,2,2,1,0,0,2,0,3,19,3,0,0,3,1,0,11
E01000447,7,3,1,1,0,18,3,0,62,31,0,2,30,9,0,9
E01000448,0,0,2,0,0,0,0,0,8,2,0,0,3,0,0,2
E01000449,0,0,0,0,0,0,1,3,7,11,0,2,10,0,0,3
E01000450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01000451,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
E01000453,0,1,1,0,0,0,0,2,1,0,0,1,0,1,0,0
E01000454,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
E01000455,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1
E01000457,1,2,2,1,8,19,6,0,61,64,0,1,91,7,0,17
E01000458,0,0,1,0,0,0,0,2,12,9,0,0,23,0,0,0
E01000459,1,3,0,0,0,10,2,0,26,17,0,2,34,3,1,5
E01000460,0,0,4,0,0,0,0,1,25,10,0,0,12,0,0,4
E01000461,0,1,2,0,0,0,0,1,22,4,0,0,1,0,0,4
E01000462,6,4,1,0,0,11,2,2,71,29,0,2,39,4,0,15
E01000463,0,0,0,0,0,0,0,2,9,8,0,0,2,0,0,17
E01000464,0,0,2,0,0,0,0,1,2,1,0,0,54,0,0,0
E01000465,0,1,1,0,0,1,0,1,6,1,0,0,9,1,0,0
E01000466,0,0,1,0,0,0,1,6,12,15,0,0,29,2,0,7
E01000467,0,0,1,0,0,0,0,1,2,2,0,0,3,0,0,0
E01000468,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0
E01000469,0,0,1,0,0,0,0,2,5,1,0,0,0,0,0,9
E01000470,1,2,1,0,0,0,1,1,3,2,0,0,18,0,0,1
E01000472,0,0,0,0,0,5,1,1,15,14,0,0,6,5,0,1
E01000473,1,0,0,0,0,3,2,1,9,11,0,5,4,3,0,4
E01000474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01000475,0,0,1,0,1,0,0,0,6,5,0,0,1,1,0,3
E01000476,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0
E01000477,2,0,0,0,0,2,0,5,4,5,0,0,3,3,0,3
E01000478,0,0,0,0,0,0,0,0,5,2,0,0,4,2,0,0
E01000479,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
E01000480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01000481,0,0,1,0,0,1,2,0,2,2,0,0,0,0,0,0
E01000482,1,2,2,0,0,1,1,2,1,8,0,1,1,2,0,0
E01000483,0,0,0,0,0,0,0,1,20,4,1,1,0,2,0,0
E01000484,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0
E01000485,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
E01000486,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5
E01000487,1,4,0,0,3,7,7,0,20,3,0,2,2,3,0,1
E01000488,1,0,0,0,0,0,0,1,1,6,0,1,4,0,0,0
E01000489,0,0,1,0,0,4,2,2,23,16,0,1,96,3,0,12
E01000490,1,0,0,0,1,3,1,1,8,16,0,0,75,3,0,0
E01000491,0,0,6,0,0,0,0,1,14,14,0,1,47,1,0,20
E01000492,0,0,0,0,0,0,0,0,5,1,0,0,7,1,0,1
E01000493,0,1,0,1,0,0,0,1,9,4,0,0,5,1,0,2
E01000494,0,0,0,0,0,0,0,0,3,4,0,2,5,0,0,0
E01000495,0,0,1,0,1,0,0,0,5,10,0,0,2,1,0,1
E01000497,0,1,2,0,0,4,0,1,6,8,0,1,1,2,0,0
E01000498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
E01000499,1,0,0,0,0,0,0,0,7,0,0,0,47,1,0,0
E01000501,0,1,0,0,0,0,0,1,2,8,0,0,5,0,0,0
E01000502,0,0,1,0,0,1,0,1,14,1,0,0,0,0,0,2
E01000503,0,0,2,0,0,0,0,2,3,2,0,0,0,0,0,0
E01000504,0,2,0,0,0,1,0,1,5,1,0,1,3,0,0,1
E01000505,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
E01000506,0,0,1,0,0,0,0,1,5,6,0,0,2,1,0,5
E01000507,0,0,0,0,0,0,0,0,10,1,0,1,56,0,0,0
E01000508,0,2,0,1,0,2,0,5,8,2,0,1,2,1,0,4
E01000509,0,0,0,0,0,0,0,0,1,0,0,0,166,0,0,0
E01000510,2,2,0,0,0,0,2,0,14,14,0,2,0,4,0,5
E01000511,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0
E01000512,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0
E01000513,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,1
E01000514,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
E01000515,1,0,3,0,0,0,0,1,5,4,0,2,15,0,0,0
E01000516,1,1,0,0,0,6,2,1,21,9,0,0,8,7,0,0
E01000517,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,0
E01000518,0,0,0,0,0,0,0,3,9,9,0,0,12,0,0,0
E01000519,0,4,1,0,0,0,0,2,5,8,0,1,9,0,0,3
E01000520,0,2,2,0,0,0,0,0,2,5,0,1,0,0,0,0
E01000521,1,1,0,0,0,1,1,0,3,3,1,2,1,4,0,0
E01000522,0,0,1,0,0,0,0,3,3,10,0,0,8,2,0,1
E01000523,0,2,2,0,1,14,2,2,47,7,0,1,2,11,0,6
E01000524,2,3,0,1,2,13,5,0,48,122,0,2,7,17,0,12
E01000525,0,1,1,0,0,0,0,1,4,6,0,2,1,3,0,0
E01000526,0,0,1,0,0,0,1,2,2,2,0,1,1,0,0,1
E01000527,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0
E01000528,0,2,0,0,0,0,1,0,5,4,0,2,0,0,0,1
E01000530,1,0,0,0,0,0,1,0,6,3,0,1,3,0,0,1
E01000531,0,0,0,1,0,10,2,0,17,5,0,2,3,5,0,4
E01000532,0,3,0,0,0,1,0,3,7,5,0,0,21,0,0,28
E01000533,0,0,2,0,1,11,0,0,25,12,0,1,15,5,0,10
E01000534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E01000535,1,1,1,0,0,4,1,1,17,5,0,1,10,6,0,8
E01000536,2,1,1,0,4,4,5,0,3,6,0,1,31,5,0,8
E01000538,0,0,3,0,0,0,0,2,6,0,0,1,0,0,0,1
E01000539,0,1,0,0,0,0,0,0,3,6,0,0,1,0,0,1
E01000540,0,2,2,0,0,0,0,1,4,0,0,0,0,0,0,2
E01000541,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,7
E01000543,3,0,0,0,2,1,1,0,5,3,0,0,0,1,0,0
E01000544,0,1,0,0,1,9,1,2,9,6,0,0,53,4,0,1
E01000545,1,0,0,1,1,19,4,1,25,11,0,1,24,10,0,0
E01000546,1,0,1,0,1,16,2,1,15,5,0,1,22,7,1,1
E01000547,0,0,0,0,0,1,0,1,4,21,0,0,19,0,0,0
E01000548,2,2,4,0,6,12,1,1,32,25,0,1,18,3,0,5
E01000549,0,1,0,0,0,0,0,0,25,5,0,0,0,1,0,0
E01000550,1,2,2,1,0,4,3,8,15,20,0,1,56,3,1,27
E01000551,0,1,3,1,0,0,1,5,7,15,0,3,82,2,0,17
E01000552,1,4,2,0,0,0,0,3,1,5,0,1,47,0,0,0
E01000553,0,0,0,0,0,0,0,0,4,4,0,0,74,2,0,0
E01000554,0,1,1,0,0,0,0,1,3,1,0,1,4,1,0,0
E01000555,0,1,0,0,0,0,0,2,4,2,0,1,1,0,0,0
E01000556,1,1,0,1,3,16,5,0,42,7,0,1,50,12,0,0
E01000557,0,0,1,0,0,0,1,0,3,0,0,1,27,0,0,0
E01000558,1,0,0,0,0,5,2,2,13,6,0,0,9,2,0,3
E01000559,0,0,0,0,0,4,1,0,7,2,0,0,0,1,0,0
E01000560,0,0,0,0,0,0,1,0,1,2,0,1,12,0,0,1
E01000561,0,0,0,0,0,3,0,2,7,6,0,0,18,0,0,3
E01000562,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1
E01000563,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,1
E01000564,0,0,2,0,1,0,1,0,6,3,0,1,0,2,0,1
E01000565,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,1
E01000566,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
E01000567,1,0,0,0,0,0,0,1,2,2,0,2,0,0,0,1
E01000568,0,1,1,0,0,7,5,1,39,12,0,1,4,2,1,12
E01000569,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,4
E01000570,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
E01000571,0,0,2,0,0,0,0,1,11,1,0,1,0,0,0,0
E01000572,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
E01000573,0,0,1,0,0,0,0,2,7,1,0,0,0,0,0,4
E01000574,1,1,0,0,0,3,2,0,13,8,0,1,10,2,0,8
E01000575,4,0,0,0,0,13,2,0,38,3,0,2,2,5,0,5
E01000576,0,0,3,0,0,0,1,0,4,3,0,2,1,0,0,0
E01000577,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0
E01000578,0,0,2,0,0,1,0,0,4,5,0,2,4,0,2,6
E01000579,0,0,0,0,0,0,0,0,1,3,0,1,290,0,0,2
E01000580,1,3,5,0,1,8,1,4,29,41,0,4,47,5,0,75
E01000581,0,0,1,0,0,2,1,0,17,5,0,2,288,1,0,2
E01000582,0,1,1,0,0,0,0,0,14,4,0,0,3,0,0,0
E01000583,4,3,0,0,2,11,5,0,36,32,1,1,41,5,1,10
E01000584,0,0,0,0,0,5,0,0,1,5,0,0,9,5,0,1
E01000585,0,0,1,0,0,0,0,0,5,2,0,0,37,0,0,0
E01000586,6,1,2,0,4,36,5,1,57,33,0,2,134,11,1,20
E01000587,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1
E01000588,0,0,0,0,0,1,1,3,8,10,0,0,0,6,0,1
E01000589,1,0,0,0,0,0,1,2,4,4,0,0,4,3,0,0
E01000590,0,0,4,0,0,0,1,1,4,4,0,0,0,0,0,1
E01000591,0,2,1,0,3,10,0,2,12,9,0,0,1,5,0,0
E01000592,0,0,0,0,0,1,0,1,6,5,0,0,0,1,0,0
E01000593,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
E01000594,0,1,0,0,0,6,1,1,10,8,0,1,32,3,0,1
E01000595,0,0,1,0,0,0,0,3,4,0,0,0,1,0,0,16
E01000596,0,0,1,0,0,0,0,0,3,0,0,1,1,2,0,1
E01000599,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,3
E01000600,1,2,1,1,1,5,1,5,20,17,0,1,13,5,0,59
E01000601,0,1,2,0,0,3,1,2,11,13,0,1,0,1,0,0
E01000602,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
E01000603,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
E01000604,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
E01000605,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
E01000606,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,1
E01000608,1,3,1,1,0,1,3,8,23,16,1,2,3,3,0,27
E01000609,0,0,0,0,0,0,1,2,5,3,0,0,0,2,0,0
E01000610,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1
E01000611,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
E01000612,1,0,1,0,0,0,0,0,5,2,0,1,1,0,0,2
E01000613,0,0,0,0,0,0,0,2,1,3,0,0,69,0,0,0
E01000615,0,0,1,0,0,0,0,1,8,5,0,0,10,0,0,1
E01000616,1,0,0,0,0,0,0,0,1,2,0,1,6,0,0,2
E01000617,1,0,0,0,2,4,0,2,7,2,0,2,16,3,0,6
E01000618,0,0,0,0,0,0,0,1,1,1,0,0,8,0,0,0
E01000619,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
E01000620,0,1,0,0,0,0,0,0,5,2,0,0,6,3,0,1
E01000621,1,0,0,0,0,2,1,1,1,8,0,0,5,4,0,0
E01000622,0,0,0,0,0,1,0,1,10,4,0,0,27,0,0,18
E01000623,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0
E01000624,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0
E01000625,0,0,1,0,0,0,0,0,3,4,0,3,4,0,0,0
E01000626,0,0,1,0,0,1,0,3,2,0,0,0,55,0,0,1
E01000627,0,0,1,0,0,0,0,0,2,4,0,0,27,0,0,0
E01000628,0,0,0,0,0,0,0,0,2,3,0,0,30,1,0,1
E01000629,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
E01000630,0,1,2,0,3,0,0,1,19,3,0,3,3,5,0,3
E01000631,0,1,0,0,0,0,5,1,3,6,2,0,0,0,0,0
E01000632,0,0,1,0,1,2,1,1,8,3,0,1,0,1,0,7
E01000633,0,2,1,0,7,13,1,0,47,8,0,2,0,9,0,2
E01000634,1,0,0,0,2,10,1,1,11,3,0,0,0,4,0,4
E01000635,4,1,1,0,5,24,3,0,65,11,0,1,12,11,1,19
E01000636,1,2,3,0,2,13,1,0,14,4,0,1,4,4,1,4
E01000637,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
E01000638,1,0,0,0,0,0,0,2,1,3,0,2,0,0,0,25
E01000639,0,0,0,0,0,0,0,0,2,4,0,0,144,0,0,1
E01000640,0,0,0,0,0,0,0,0,5,15,0,0,1,1,0,0
E01000641,0,0,1,0,0,0,0,0,2,1,0,0,3,0,0,0
E01000642,3,1,2,0,2,17,4,0,46,206,0,2,47,12,0,17
E01000643,0,5,2,0,0,1,4,5,44,20,0,1,40,0,0,124
E01000644,1,2,4,0,0,4,3,0,10,16,0,2,60,3,0,6
E01000645,0,0,2,0,0,0,0,0,12,1,0,0,0,0,0,0
E01000646,1,0,0,0,0,3,1,1,10,5,0,0,0,3,0,6
E01000647,0,1,3,0,0,1,0,1,5,1,0,0,10,0,0,0
E01000648,2,0,2,0,1,4,0,0,13,6,0,1,4,3,0,4
E01000649,0,2,0,0,0,0,1,0,7,1,0,1,2,1,0,1
E01000650,0,0,0,0,0,1,0,2,19,1,0,0,1,0,0,1
E01000651,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0
E01000652,1,1,1,0,0,7,1,0,23,6,0,1,4,3,0,1
E01000653,0,2,2,0,0,0,0,3,10,1,0,0,0,0,0,1
E01000654,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0
E01000655,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0
E01000656,0,0,1,0,0,0,0,0,6,3,0,1,0,0,0,0
E01000657,1,3,0,0,1,1,1,1,6,5,0,0,0,1,0,0
E01000658,0,0,1,0,0,1,0,0,4,5,0,0,0,0,0,0
E01000659,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0
E01000661,0,1,2,0,0,1,0,2,14,5,0,0,29,2,0,2
E01000662,0,0,1,0,0,1,0,0,6,1,0,1,0,0,0,0
E01000663,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0
E01000664,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,2
E01000665,1,1,1,0,0,1,0,1,12,5,0,1,2,0,0,1
E01000666,2,1,2,0,0,1,0,11,36,13,0,1,3,1,0,12
E01000667,0,0,0,0,0,1,0,4,61,3,0,0,4,0,0,0
E01000668,1,1,0,0,1,3,2,1,16,78,0,3,6,1,0,17
E01000669,0,0,0,0,0,2,1,0,4,0,0,0,3,1,0,0
E01000670,1,1,0,0,0,1,0,0,20,9,0,2,9,0,0,2
E01000671,0,1,3,0,0,3,0,0,26,8,0,1,17,2,0,0
E01000672,0,0,0,0,0,0,0,0,4,2,0,0,14,0,0,0
E01000673,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1
E01000674,0,0,0,0,0,0,1,0,7,1,0,2,16,0,0,0
E01000675,6,2,1,1,6,48,5,3,221,27,1,6,8,35,0,22
E01000676,10,4,1,0,10,37,4,1,192,15,0,2,11,13,1,21
E01000677,1,2,1,4,5,7,0,5,57,9,0,0,0,7,0,19
E01000678,2,0,0,0,0,2,1,0,18,7,0,0,42,0,0,10
E01000679,0,1,1,0,1,7,0,1,16,3,0,1,2,2,0,5
E01000680,3,1,3,0,0,1,1,3,49,19,0,3,0,1,0,10
E01000681,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3
E01000682,0,1,0,0,0,3,1,0,7,2,0,0,0,7,0,1
E01000683,0,0,1,0,0,0,1,1,3,2,0,1,0,0,0,0
E01000684,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
E01000685,1,1,1,0,0,3,0,3,19,8,0,1,0,2,0,1
E01000686,1,0,1,0,0,1,0,0,6,3,0,0,0,0,0,7
E01000687,2,0,1,0,0,1,0,2,8,8,0,1,0,1,0,2
E01000688,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
E01000689,0,1,0,0,0,1,0,3,36,18,0,0,68,1,0,0
E01000690,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0
E01000691,1,0,0,0,0,0,0,1,7,1,0,0,1,1,0,0
E01000692,2,2,1,0,0,10,3,0,9,11,0,1,0,2,0,3
E01000693,2,0,3,0,0,0,0,2,20,10,0,3,2,2,0,35
E01000694,0,0,1,0,0,0,0,1,6,8,0,0,4,0,0,1
E01000695,0,0,1,0,0,0,0,4,11,2,0,0,0,0,0,0
E01000696,2,0,2,0,1,2,0,0,38,6,0,2,0,0,0,16
E01000697,3,1,0,0,0,5,1,0,8,7,0,1,3,1,0,0
E01000698,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,11
E01000699,0,1,0,0,1,1,0,0,3,2,0,0,7,1,0,0
E01000700,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,14
E01000701,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
E01000702,1,0,0,0,0,0,0,0,2,0,0,1,31,0,0,0
E01000703,1,1,1,0,1,2,0,0,10,5,0,2,2,2,0,1
E01000704,1,0,1,0,0,0,0,0,8,3,0,0,2,0,0,1
E01000705,0,0,0,0,0,0,0,0,24,0,0,0,61,1,0,0
E01000706,0,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0
E01000707,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
E01000708,1,1,0,0,0,0,2,0,4,2,0,1,0,0,0,0
E01000709,0,2,1,0,0,0,0,2,3,10,0,1,0,0,0,1
E01000710,0,1,1,0,0,0,0,3,21,2,0,1,25,0,0,1
E01000711,0,0,0,0,0,0,0,0,3,3,0,0,5,1,0,0
E01000712,0,1,0,0,0,0,0,0,29,2,0,0,0,0,0,0
E01000713,0,0,1,0,0,1,1,0,6,6,0,0,9,0,0,1
E01000714,9,1,0,1,3,34,3,2,61,29,0,3,0,7,0,32
E01000715,2,0,2,0,1,5,0,0,19,1,0,0,0,1,0,4
E01000716,0,0,1,0,0,0,0,0,9,3,0,1,0,0,0,0
E01000717,0,0,1,0,0,0,0,1,13,1,0,0,0,0,0,1
E01000718,0,2,0,0,0,0,0,1,6,9,0,0,7,0,0,0
E01000719,0,0,0,0,2,14,0,1,43,8,0,1,27,4,0,4
E01000720,1,0,2,0,1,4,0,1,18,10,0,0,24,1,0,0
E01000721,0,1,1,0,0,2,1,2,4,5,1,0,21,4,0,0
E01000722,0,2,0,0,0,11,4,3,32,5,0,1,13,7,0,7
E01000723,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
E01000724,0,0,0,0,0,0,0,2,7,1,0,0,11,0,0,0
E01000725,3,1,1,0,0,2,3,1,4,8,0,3,5,1,0,1
E01000726,0,0,1,0,0,0,1,0,6,3,0,0,3,0,0,0
E01000727,0,0,1,0,0,6,1,3,16,4,0,0,4,3,0,3
E01000728,1,5,0,0,1,9,1,2,26,14,0,1,3,8,0,5
E01000729,0,7,1,0,1,18,4,0,8,6,0,0,53,9,0,1
E01000730,0,1,1,0,0,6,0,0,6,4,0,1,15,6,2,1
E01000731,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
E01000732,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
E01000733,0,0,1,0,0,0,1,1,3,3,0,1,2,0,0,0
E01000734,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
E01000735,0,2,2,0,0,1,0,0,21,9,0,0,1,1,0,1
E01000736,0,0,0,0,0,0,0,2,2,3,0,0,6,0,0,2
E01000737,0,2,0,0,0,0,1,0,3,8,0,0,3,0,0,7
E01000738,0,1,1,0,0,1,0,2,15,8,0,0,9,3,0,0
E01000739,0,0,0,0,0,0,0,0,2,1,0,2,13,0,0,0
E01000740,1,0,1,0,1,21,2,8,89,79,0,0,50,11,1,69
E01000741,1,1,0,0,0,0,0,1,6,4,0,1,85,2,0,1
E01000742,0,1,0,0,0,3,0,1,15,11,0,0,30,1,0,48
E01000743,2,4,1,0,0,4,3,4,26,17,0,0,9,4,0,19
E01000744,0,0,0,0,0,0,0,1,5,1,0,0,2,1,0,2
E01000745,1,1,0,1,0,0,0,1,14,6,0,0,5,0,0,30
E01000746,3,0,0,1,0,4,1,3,15,11,0,0,45,1,0,5
E01000747,4,1,0,1,0,2,0,1,29,6,0,2,0,1,0,10
E01000748,2,0,3,0,0,2,0,1,39,8,0,2,0,0,0,2
E01000749,1,0,1,0,0,1,0,4,24,9,0,0,0,0,0,10
E01000750,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,0
E01000751,0,0,1,0,0,0,1,2,9,22,0,0,0,0,0,0
E01000752,2,1,1,0,1,3,1,2,14,1,0,1,8,1,0,6
E01000753,0,0,0,0,0,0,0,0,3,0,0,1,20,0,0,2
E01000754,0,1,0,0,1,3,2,0,5,2,0,0,1,2,0,0
E01000755,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
E01000756,4,2,2,0,3,7,2,2,24,13,0,1,0,5,0,2
E01000757,0,0,2,0,0,0,0,1,15,0,0,0,1,0,0,0
E01000758,0,1,0,0,1,0,1,0,4,2,0,0,0,2,0,4
E01000759,0,0,1,0,0,0,0,1,14,6,0,1,1,0,0,10
E01000760,1,0,2,0,1,8,3,2,36,11,0,0,0,2,0,0
E01000761,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,5
E01000762,0,1,0,1,0,2,0,2,11,0,0,0,8,1,0,0
E01000763,1,0,0,0,0,0,0,5,14,84,0,0,1,0,0,8
E01000764,0,0,1,0,0,1,0,4,9,0,0,0,0,0,0,1
E01000765,6,2,3,0,0,16,3,3,94,16,0,2,1,7,0,28
E01000766,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
E01000767,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,6
E01000768,0,0,1,0,0,0,0,1,6,2,0,0,0,0,0,12
E01000769,0,0,0,0,0,0,2,0,14,14,0,0,3,0,0,8
E01000770,1,1,2,0,0,4,1,3,28,3,0,0,2,2,0,102
E01000771,0,1,0,0,0,8,1,2,37,6,0,1,0,2,0,33
E01000772,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
E01000773,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0
